65770
176 177 0.003042
176 280 0.007909
176 281 0.007509
176 73 0.003812
177 178 0.015407
177 281 0.006749
177 282 0.009859
177 74 0.009172
178 179 0.006293
178 282 0.010115
178 283 0.006519
178 75 0.007390
179 180 0.003496
179 283 0.008896
179 284 0.007275
179 76 0.013503
180 181 0.005122
180 284 0.008330
180 285 0.010296
180 77 0.024916
181 182 0.006166
181 285 0.006878
181 286 0.008149
181 78 0.025727
182 183 0.004985
182 286 0.004663
182 287 0.005534
182 79 0.020325
183 184 0.004322
183 287 0.005274
183 288 0.004442
183 80 0.020036
184 185 0.008135
184 288 0.004974
184 289 0.015192
184 81 0.022272
185 186 0.010774
185 289 0.016059
185 290 0.023054
185 82 0.005399
186 187 0.006744
186 290 0.012641
186 291 0.005290
186 83 0.021593
187 188 0.008798
187 291 0.008876
187 292 0.009050
187 84 0.022713
188 189 0.007482
188 292 0.007094
188 293 0.006831
188 85 0.020181
189 190 0.004674
189 293 0.006802
189 294 0.009327
189 86 0.021252
190 191 0.007988
190 294 0.006076
190 295 0.010824
190 87 0.026829
191 192 0.002729
191 295 0.004924
191 296 0.004619
191 88 0.033587
192 193 0.008595
192 296 0.004224
192 297 0.005543
192 89 0.035129
193 194 0.009003
193 297 0.006989
193 298 0.006035
193 90 0.029900
194 195 0.004223
194 298 0.008101
194 299 0.015712
194 91 0.027691
195 196 0.003160
195 299 0.012446
195 300 0.010113
195 92 0.029899
196 197 0.002799
196 300 0.010020
196 301 0.008552
196 93 0.030382
197 198 0.005797
197 301 0.009066
197 302 0.007150
197 94 0.035411
198 199 0.005607
198 302 0.008309
198 303 0.008491
198 95 0.030207
199 200 0.002588
199 303 0.009573
199 304 0.014191
199 96 0.024542
200 201 0.002370
200 304 0.014640
200 305 0.020680
200 97 0.024367
201 202 0.014150
201 305 0.022372
201 306 0.029813
201 98 0.027749
202 203 0.008196
202 306 0.041505
202 307 0.032199
202 99 0.015847
203 204 0.007194
203 307 0.039119
203 308 0.024616
203 100 0.009813
204 205 0.007020
204 308 0.018455
204 309 0.026779
204 101 0.011131
205 206 0.016657
205 309 0.020231
205 310 0.032334
205 102 0.010500
206 207 0.004820
206 310 0.017523
206 311 0.022692
206 103 0.016343
207 311 0.019540
208 209 0.007195
208 312 0.002370
208 313 0.006605
208 105 0.008089
209 210 0.007053
209 313 0.002926
209 314 0.011934
209 106 0.009477
210 211 0.012174
210 314 0.007445
210 315 0.003718
210 107 0.021099
211 212 0.016696
211 315 0.009480
211 316 0.009288
211 108 0.024050
212 213 0.034214
212 316 0.009788
212 317 0.038922
212 109 0.035496
213 214 0.013385
213 317 0.008405
213 318 0.021527
213 110 0.017765
214 215 0.005018
214 318 0.009622
214 319 0.006613
214 111 0.004499
215 216 0.004048
215 319 0.003906
215 320 0.007280
215 112 0.007501
216 217 0.004495
216 320 0.008553
216 321 0.006043
216 113 0.004665
217 218 0.010349
217 321 0.008215
217 322 0.004493
217 114 0.020417
218 219 0.005823
218 322 0.007041
218 323 0.005752
218 115 0.021922
219 220 0.012974
219 323 0.004630
219 324 0.009226
219 116 0.021833
220 221 0.015332
220 324 0.006951
220 325 0.011082
220 117 0.016693
221 222 0.015316
221 325 0.006807
221 326 0.012328
221 118 0.031729
222 223 0.015120
222 326 0.004592
222 327 0.003808
222 119 0.015251
223 224 0.006387
223 327 0.013366
223 328 0.009879
223 120 0.011275
224 225 0.011705
224 328 0.008851
224 329 0.007257
224 121 0.016182
225 226 0.009341
225 329 0.007173
225 330 0.004439
225 122 0.014574
226 227 0.036743
226 330 0.013030
226 331 0.011686
226 123 0.038293
227 228 0.122583
227 331 0.032221
227 332 0.038982
227 124 0.138665
228 229 0.083907
228 332 0.084277
228 333 0.038768
228 125 0.101470
229 230 0.095723
229 333 0.046601
229 334 0.092610
229 126 0.093491
230 231 0.056792
230 334 0.010732
230 335 0.039091
230 127 0.080601
231 232 0.142529
231 335 0.024523
231 336 0.144513
231 128 0.144587
232 233 0.030734
232 336 0.007460
232 337 0.022124
232 129 0.041381
233 234 0.118047
233 337 0.019508
233 338 0.124598
233 130 0.177253
234 235 0.078424
234 338 0.010909
234 339 0.100883
234 131 0.161664
235 236 0.095510
235 339 0.026060
235 340 0.068831
235 132 0.079802
236 237 0.071637
236 340 0.039014
236 341 0.073523
236 133 0.062224
237 238 0.004138
237 341 0.003945
237 342 0.012708
237 134 0.008335
238 239 0.012194
238 342 0.013930
238 343 0.003764
238 135 0.015178
239 240 0.008264
239 343 0.014573
239 344 0.009718
239 136 0.015409
240 241 0.005743
240 344 0.011815
240 345 0.015671
240 137 0.005876
241 242 0.006130
241 345 0.021168
241 346 0.017117
241 138 0.006918
242 243 0.006169
242 346 0.023074
242 347 0.026223
242 139 0.014904
243 244 0.008620
243 347 0.024297
243 348 0.034198
243 140 0.005151
244 245 0.002415
244 348 0.027353
244 349 0.030207
244 141 0.013643
245 246 0.001823
245 349 0.028956
245 350 0.027269
245 142 0.017107
246 247 0.005743
246 350 0.027140
246 351 0.012725
246 143 0.007840
247 248 0.008816
247 351 0.010697
247 352 0.027291
247 144 0.004575
248 249 0.005204
248 352 0.018900
248 353 0.019776
248 145 0.004497
249 250 0.008558
249 353 0.023669
249 354 0.027271
249 146 0.013617
250 251 0.006147
250 354 0.024775
250 355 0.026347
250 147 0.008069
251 252 0.019109
251 355 0.025816
251 356 0.016463
251 148 0.009982
252 253 0.009930
252 356 0.023072
252 357 0.018442
252 149 0.013675
253 254 0.007981
253 357 0.027035
253 358 0.030201
253 150 0.018624
254 255 0.012065
254 358 0.022796
254 359 0.017044
254 151 0.013444
255 256 0.006927
255 359 0.006194
255 360 0.004555
255 152 0.009629
256 257 0.007394
256 360 0.006185
256 361 0.012598
256 153 0.009098
257 258 0.010018
257 361 0.005757
257 362 0.012564
257 154 0.012525
258 259 0.008517
258 362 0.003293
258 363 0.006981
258 155 0.016558
259 260 0.013043
259 363 0.007000
259 364 0.021708
259 156 0.011707
260 261 0.003509
260 364 0.011087
260 365 0.013781
260 157 0.009757
261 262 0.004796
261 365 0.010824
261 366 0.011707
261 158 0.008986
262 263 0.004712
262 366 0.007567
262 367 0.005631
262 159 0.008531
263 264 0.014209
263 367 0.006145
263 368 0.008296
263 160 0.007256
264 265 0.003430
264 368 0.007509
264 369 0.007508
264 161 0.025776
265 266 0.002510
265 369 0.008553
265 370 0.009630
265 162 0.032945
266 267 0.006858
266 370 0.010530
266 371 0.007897
266 163 0.025708
267 268 0.011604
267 371 0.012444
267 372 0.008422
267 164 0.027634
268 269 0.006775
268 372 0.007147
268 373 0.004206
268 165 0.022084
269 270 0.002974
269 373 0.009947
269 374 0.015222
269 166 0.014061
270 271 0.002514
270 374 0.015773
270 375 0.010695
270 167 0.015700
271 272 0.005231
271 375 0.012335
271 376 0.006039
271 168 0.021766
272 273 0.017875
272 376 0.008890
272 377 0.010733
272 169 0.034265
273 274 0.007098
273 377 0.007980
273 378 0.006842
273 170 0.023270
274 275 0.002760
274 378 0.004962
274 379 0.005681
274 171 0.020292
275 276 0.006930
275 379 0.004595
275 380 0.011470
275 172 0.022569
276 277 0.010227
276 380 0.013018
276 381 0.022686
276 173 0.011173
277 278 0.013626
277 381 0.014045
277 382 0.027530
277 174 0.005257
278 279 0.005688
278 382 0.014439
278 383 0.015565
278 175 0.017086
279 280 0.007027
279 383 0.020931
279 384 0.018744
279 176 0.014099
280 281 0.003914
280 384 0.025523
280 385 0.013093
280 177 0.008466
281 282 0.014046
281 385 0.013986
281 386 0.008171
281 178 0.021395
282 283 0.009398
282 386 0.008608
282 387 0.002991
282 179 0.015835
283 284 0.006921
283 387 0.007778
283 388 0.002327
283 180 0.011773
284 285 0.009139
284 388 0.006628
284 389 0.006484
284 181 0.007947
285 286 0.006317
285 389 0.006657
285 390 0.009755
285 182 0.006430
286 287 0.002565
286 390 0.004941
286 391 0.006605
286 183 0.005509
287 288 0.004475
287 391 0.005091
287 392 0.005479
287 184 0.008282
288 289 0.015297
288 392 0.008386
288 393 0.005675
288 185 0.007392
289 290 0.009386
289 393 0.012426
289 394 0.014214
289 186 0.007779
290 291 0.013664
290 394 0.019630
290 395 0.026190
290 187 0.018239
291 292 0.008778
291 395 0.013554
291 396 0.016691
291 188 0.013670
292 293 0.006898
292 396 0.009738
292 397 0.013735
292 189 0.011731
293 294 0.006435
293 397 0.009103
293 398 0.005811
293 190 0.007060
294 295 0.007006
294 398 0.005261
294 399 0.006381
294 191 0.007202
295 296 0.002906
295 399 0.007582
295 400 0.010679
295 192 0.005750
296 297 0.005647
296 400 0.009622
296 401 0.013435
296 193 0.010619
297 298 0.007959
297 401 0.009158
297 402 0.011535
297 194 0.014854
298 299 0.008787
298 402 0.005140
298 403 0.010967
298 195 0.005961
299 300 0.004010
299 403 0.004256
299 404 0.004735
299 196 0.012610
300 301 0.003341
300 404 0.004279
300 405 0.004860
300 197 0.011276
301 302 0.004737
301 405 0.004044
301 406 0.007189
301 198 0.011227
302 303 0.003432
302 406 0.004541
302 407 0.005810
302 199 0.011163
303 304 0.004932
303 407 0.004433
303 408 0.005371
303 200 0.009938
304 305 0.006198
304 408 0.005327
304 409 0.005077
304 201 0.016391
305 306 0.008730
305 409 0.008508
305 410 0.004654
305 202 0.033564
306 307 0.010146
306 410 0.006842
306 411 0.009853
306 203 0.048688
307 308 0.017606
307 411 0.009132
307 412 0.009040
307 204 0.032482
308 309 0.013560
308 412 0.025519
308 413 0.027103
308 205 0.013345
309 310 0.012913
309 413 0.016453
309 414 0.021052
309 206 0.009716
310 311 0.005571
310 414 0.009357
310 415 0.006703
310 207 0.014759
311 415 0.004390
312 313 0.006958
312 416 0.007838
312 417 0.004818
312 209 0.007923
313 314 0.011763
313 417 0.010240
313 418 0.009604
313 210 0.007621
314 315 0.010390
314 418 0.009593
314 419 0.020100
314 211 0.019251
315 316 0.017504
315 419 0.011962
315 420 0.027651
315 212 0.025991
316 317 0.046848
316 420 0.013013
316 421 0.046218
316 213 0.042058
317 318 0.014904
317 421 0.002312
317 422 0.009589
317 214 0.008639
318 319 0.012668
318 422 0.007251
318 423 0.015486
318 215 0.012674
319 320 0.005282
319 423 0.003725
319 424 0.008784
319 216 0.004143
320 321 0.004613
320 424 0.004282
320 425 0.005263
320 217 0.012032
321 322 0.009203
321 425 0.008402
321 426 0.009943
321 218 0.009613
322 323 0.010007
322 426 0.004005
322 427 0.014076
322 219 0.008645
323 324 0.006723
323 427 0.004702
323 428 0.010069
323 220 0.012498
324 325 0.014872
324 428 0.004441
324 429 0.010322
324 221 0.020668
325 326 0.016004
325 429 0.005978
325 430 0.013827
325 222 0.019629
326 327 0.006830
326 430 0.003309
326 431 0.010034
326 223 0.019142
327 328 0.007735
327 431 0.014057
327 432 0.009957
327 224 0.013777
328 329 0.003024
328 432 0.013472
328 433 0.008940
328 225 0.008927
329 330 0.003529
329 433 0.008843
329 434 0.007869
329 226 0.015498
330 331 0.007834
330 434 0.005444
330 435 0.005733
330 227 0.028033
331 332 0.064628
331 435 0.004311
331 436 0.044541
331 228 0.148092
332 333 0.120143
332 436 0.020827
332 437 0.163205
332 229 0.166363
333 334 0.050159
333 437 0.044283
333 438 0.022308
333 230 0.055854
334 335 0.048518
334 438 0.050867
334 439 0.041588
334 231 0.065591
335 336 0.168149
335 439 0.027035
335 440 0.162840
335 232 0.165934
336 337 0.017320
336 440 0.010490
336 441 0.024299
336 233 0.029213
337 338 0.142846
337 441 0.022925
337 442 0.121210
337 234 0.136151
338 339 0.096037
338 442 0.023647
338 443 0.125159
338 235 0.075244
339 340 0.083574
339 443 0.032885
339 444 0.058368
339 236 0.115619
340 341 0.112292
340 444 0.043208
340 445 0.111757
340 237 0.110405
341 342 0.010536
341 445 0.003211
341 446 0.017113
341 238 0.006149
342 343 0.011442
342 446 0.007275
342 447 0.002264
342 239 0.025902
343 344 0.009135
343 447 0.012427
343 448 0.007651
343 240 0.019730
344 345 0.005020
344 448 0.010946
344 449 0.017335
344 241 0.017192
345 346 0.004289
345 449 0.013424
345 450 0.020687
345 242 0.027198
346 347 0.004994
346 450 0.024744
346 451 0.031339
346 243 0.022166
347 348 0.010994
347 451 0.028455
347 452 0.037979
347 244 0.018617
348 349 0.003154
348 452 0.028146
348 453 0.030616
348 245 0.026140
349 350 0.002364
349 453 0.027779
349 454 0.027543
349 246 0.028928
350 351 0.017880
350 454 0.029237
350 455 0.021392
350 247 0.027635
351 352 0.016920
351 455 0.036203
351 456 0.044734
351 248 0.003698
352 353 0.006819
352 456 0.028315
352 457 0.020475
352 249 0.023432
353 354 0.004121
353 457 0.019172
353 458 0.020211
353 250 0.021824
354 355 0.003462
354 458 0.016778
354 459 0.019578
354 251 0.024932
355 356 0.015085
355 459 0.017729
355 460 0.013654
355 252 0.037480
356 357 0.005370
356 460 0.026837
356 461 0.026917
356 253 0.032014
357 358 0.004030
357 461 0.031773
357 462 0.031443
357 254 0.019938
358 359 0.009324
358 462 0.028331
358 463 0.023083
358 255 0.014297
359 360 0.006367
359 463 0.030589
359 464 0.031298
359 256 0.011769
360 361 0.006888
360 464 0.035565
360 465 0.039168
360 257 0.003766
361 362 0.007202
361 465 0.032502
361 466 0.036017
361 258 0.005274
362 363 0.007093
362 466 0.029052
362 467 0.022836
362 259 0.007139
363 364 0.015085
363 467 0.027486
363 468 0.008701
363 260 0.008170
364 365 0.003230
364 468 0.019783
364 469 0.017295
364 261 0.008518
365 366 0.002236
365 469 0.019899
365 470 0.019804
365 262 0.007118
366 367 0.005160
366 470 0.019921
366 471 0.009487
366 263 0.005313
367 368 0.009920
367 471 0.005273
367 472 0.006143
367 264 0.015841
368 369 0.002741
368 472 0.012338
368 473 0.015389
368 265 0.009341
369 370 0.001551
369 473 0.015894
369 474 0.017395
369 266 0.009534
370 371 0.004397
370 474 0.016298
370 475 0.017873
370 267 0.016201
371 372 0.012727
371 475 0.021236
371 476 0.026784
371 268 0.008049
372 373 0.004286
372 476 0.037702
372 477 0.037730
372 269 0.013202
373 374 0.006130
373 477 0.034037
373 478 0.015133
373 270 0.010992
374 375 0.006104
374 478 0.020290
374 479 0.018919
374 271 0.017573
375 376 0.009655
375 479 0.013632
375 480 0.020225
375 272 0.016940
376 377 0.017806
376 480 0.011286
376 481 0.017491
376 273 0.025330
377 378 0.006876
377 481 0.003106
377 482 0.007920
377 274 0.011056
378 379 0.002397
378 482 0.002980
378 483 0.004593
378 275 0.004622
379 380 0.007370
379 483 0.003192
379 484 0.012976
379 276 0.007648
380 381 0.009934
380 484 0.007477
380 485 0.017062
380 277 0.006145
381 382 0.013862
381 485 0.009537
381 486 0.009034
381 278 0.003002
382 383 0.002032
382 486 0.010861
382 487 0.010061
382 279 0.019909
383 384 0.002845
383 487 0.010944
383 488 0.013771
383 280 0.027799
384 385 0.016087
384 488 0.011650
384 489 0.024234
384 281 0.026201
385 386 0.018441
385 489 0.009768
385 490 0.017233
385 282 0.026617
386 387 0.010081
386 490 0.002598
386 491 0.006368
386 283 0.017528
387 388 0.008133
387 491 0.004439
387 492 0.004169
387 284 0.014491
388 389 0.002316
388 492 0.005052
388 493 0.006489
388 285 0.007988
389 390 0.005470
389 493 0.007263
389 494 0.005401
389 286 0.004875
390 391 0.003752
390 494 0.003697
390 495 0.006492
390 287 0.004611
391 392 0.001853
391 495 0.004401
391 496 0.007647
391 288 0.007833
392 393 0.012048
392 496 0.006847
392 497 0.007177
392 289 0.022572
393 394 0.003579
393 497 0.007253
393 498 0.008374
393 290 0.017212
394 395 0.007234
394 498 0.005832
394 499 0.018028
394 291 0.007543
395 396 0.004475
395 499 0.011311
395 500 0.014507
395 292 0.006308
396 397 0.005129
396 500 0.011011
396 501 0.012795
396 293 0.007674
397 398 0.009846
397 501 0.008855
397 502 0.008005
397 294 0.013614
398 399 0.004528
398 502 0.016413
398 503 0.025502
398 295 0.009802
399 400 0.004861
399 503 0.025926
399 504 0.033092
399 296 0.007760
400 401 0.005104
400 504 0.029573
400 505 0.038617
400 297 0.007304
401 402 0.003807
401 505 0.035031
401 506 0.042907
401 298 0.004777
402 403 0.012579
402 506 0.041015
402 507 0.034972
402 299 0.011858
403 404 0.003456
403 507 0.046314
403 508 0.041788
403 300 0.006394
404 405 0.004656
404 508 0.039638
404 509 0.036670
404 301 0.005560
405 406 0.006900
405 509 0.033086
405 510 0.030202
405 302 0.005891
406 407 0.002366
406 510 0.026378
406 511 0.019253
406 303 0.003508
407 408 0.001841
407 511 0.019456
407 512 0.014242
407 304 0.005406
408 409 0.002301
408 512 0.014194
408 513 0.008701
408 305 0.010004
409 410 0.010184
409 513 0.010044
409 514 0.003262
409 306 0.016397
410 411 0.004990
410 514 0.009684
410 515 0.006942
410 307 0.006995
411 412 0.008521
411 515 0.003619
411 516 0.005361
411 308 0.023844
412 413 0.003122
412 516 0.006405
412 517 0.013695
412 309 0.015011
413 414 0.006037
413 517 0.015483
413 518 0.015415
413 310 0.007565
414 415 0.004507
414 518 0.019516
414 519 0.014684
414 311 0.005514
415 519 0.010907
416 417 0.004959
416 520 0.006251
416 521 0.003471
416 313 0.013920
417 418 0.015937
